TagName;DateTime;Value;vValue;MinRaw;MaxRaw;MinEU;MaxEU;Unit;Quality;QualityDetail;QualityString;wwResolution;StartDateTime
T151_PV;2024-09-23 14:23:53.3310000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:19
T150_PV;2024-09-23 14:23:53.3310000;22.6000003814697;22.600000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:19
SysReplicationTotalTags1;2024-09-23 14:23:53.3310000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:23:19
Q210_PV;2024-09-23 14:23:53.3310000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:23:19
P120_PV;2024-09-23 14:23:53.3310000;(null);(null);0;300;0;300;rpm;1;24;IOServer communication failed;33333;23/09/2024 14:23:19
P120_Flow;2024-09-23 14:23:53.3310000;(null);(null);0;2000;0;2000;ml/min;1;24;IOServer communication failed;33333;23/09/2024 14:23:19
P100_FlowR;2024-09-23 14:23:53.3310000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:23:19
P100_Flow;2024-09-23 14:23:53.3310000;179.056243896484;179.05624389648437;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:23:19
T400_SP;2024-09-23 14:24:26.6640000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:23:53
T400_PV;2024-09-23 14:24:26.6640000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:53
T200_PV;2024-09-23 14:24:26.6640000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:53
T151_PV;2024-09-23 14:24:26.6640000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:53
T150_PV;2024-09-23 14:24:26.6640000;22.6000003814697;22.600000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:53
SysReplicationTotalTags1;2024-09-23 14:24:26.6640000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:23:53
Q210_PV;2024-09-23 14:24:26.6640000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:23:53
P120_PV;2024-09-23 14:24:26.6640000;(null);(null);0;300;0;300;rpm;1;24;IOServer communication failed;33333;23/09/2024 14:23:53
P120_Flow;2024-09-23 14:24:26.6640000;(null);(null);0;2000;0;2000;ml/min;1;24;IOServer communication failed;33333;23/09/2024 14:23:53
P100_FlowR;2024-09-23 14:24:26.6640000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:23:53
P100_Flow;2024-09-23 14:24:26.6640000;180.442031860352;180.44203186035156;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:23:53
T400_SP;2024-09-23 14:24:59.9970000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:24:26
T400_PV;2024-09-23 14:24:59.9970000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:26
T200_PV;2024-09-23 14:24:59.9970000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:26
T151_PV;2024-09-23 14:24:59.9970000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:26
T150_PV;2024-09-23 14:24:59.9970000;22.6000003814697;22.600000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:26
SysReplicationTotalTags1;2024-09-23 14:24:59.9970000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:24:26
Q210_PV;2024-09-23 14:24:59.9970000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:24:26
P120_PV;2024-09-23 14:24:59.9970000;(null);(null);0;300;0;300;rpm;1;24;IOServer communication failed;33333;23/09/2024 14:24:26
P120_Flow;2024-09-23 14:24:59.9970000;(null);(null);0;2000;0;2000;ml/min;1;24;IOServer communication failed;33333;23/09/2024 14:24:26
P100_FlowR;2024-09-23 14:24:59.9970000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:24:26
P100_Flow;2024-09-23 14:24:59.9970000;179.056243896484;179.05624389648437;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:24:26
